379086610 	 0.569666 	 death   
379086610 	 0.569666 	 developmental processes  
379086610 	 0.569666 	 other biological processes 
379086610 	 0.569666 	 signal transduction  
379086612 	 0.836994 	 DNA metabolism  
379086612 	 0.836994 	 stress response  
379086613 	 0.944103 	 DNA metabolism  
379086613 	 0.944103 	 cell cycle and proliferation
379086613 	 0.944103 	 cell-cell signaling  
379086613 	 0.944103 	 developmental processes  
379086613 	 0.944103 	 other biological processes 
379086613 	 0.944103 	 signal transduction  
379086616 	 0.729274 	 other biological processes 
379086618 	 0.495572 	 protein metabolism  
379086619 	 0.384412 	 other biological processes 
379086620 	 0.86947 	 other biological processes 
379086623 	 0.704654 	 DNA metabolism  
379086623 	 0.704654 	 stress response  
379086649 	 0.711682 	 RNA metabolism  
379086649 	 0.711682 	 cell cycle and proliferation
379086649 	 0.711682 	 cell organization and biogenesis
379086649 	 0.711682 	 death   
379086649 	 0.711682 	 developmental processes  
379086649 	 0.711682 	 other biological processes 
379086649 	 0.711682 	 other metabolic processes 
379086649 	 0.711682 	 protein metabolism  
379086649 	 0.711682 	 signal transduction  
379086649 	 0.711682 	 stress response  
379086649 	 0.711682 	 transport   
379086652 	 0.504886 	 other biological processes 
379086652 	 0.504886 	 other metabolic processes 
379086652 	 0.504886 	 signal transduction  
379086652 	 0.504886 	 transport   
379086656 	 0.776596 	 DNA metabolism  
379086660 	 1.00609 	 cell adhesion  
379086660 	 1.00609 	 developmental processes  
379086660 	 1.00609 	 other biological processes 
379086660 	 1.00609 	 other metabolic processes 
379086660 	 1.00609 	 protein metabolism  
379086662 	 1.054 	 transport   
379086663 	 0.903677 	 cell adhesion  
379086664 	 1.0131 	 other biological processes 
379086667 	 0.42277 	 RNA metabolism  
379086667 	 0.42277 	 developmental processes  
379086667 	 0.42277 	 other biological processes 
379086670 	 0.406021 	 death   
379086670 	 0.406021 	 developmental processes  
379086670 	 0.406021 	 other biological processes 
379086670 	 0.406021 	 other metabolic processes 
379086672 	 0.264042 	 transport   
379086675 	 0.414149 	 protein metabolism  
379086676 	 0.845849 	 other biological processes 
379086677 	 0.374268 	 cell organization and biogenesis
379086677 	 0.374268 	 death   
379086677 	 0.374268 	 developmental processes  
379086677 	 0.374268 	 other biological processes 
379086677 	 0.374268 	 other metabolic processes 
379086677 	 0.374268 	 protein metabolism  
379086677 	 0.374268 	 transport   
379086678 	 0.762225 	 other biological processes 
379086679 	 0.909078 	 cell organization and biogenesis
379086679 	 0.909078 	 developmental processes  
379086679 	 0.909078 	 other biological processes 
379086679 	 0.909078 	 stress response  
379086680 	 0.426209 	 other metabolic processes 
379086680 	 0.426209 	 transport   
379086681 	 0.593141 	 death   
379086681 	 0.593141 	 protein metabolism  
379086682 	 0.840899 	 RNA metabolism  
379086683 	 0.343175 	 other biological processes 
379086684 	 0.603048 	 cell adhesion  
379086684 	 0.603048 	 cell organization and biogenesis
379086684 	 0.603048 	 other biological processes 
379086684 	 0.603048 	 other metabolic processes 
379086684 	 0.603048 	 protein metabolism  
379086684 	 0.603048 	 signal transduction  
379086685 	 0.37673 	 RNA metabolism  
379086685 	 0.37673 	 other biological processes 
379086687 	 0.416219 	 cell organization and biogenesis
379086688 	 0.679596 	 DNA metabolism  
379086689 	 0.777985 	 other metabolic processes 
379086690 	 0.919314 	 RNA metabolism  
379086692 	 0.335011 	 protein metabolism  
379086696 	 0.986158 	 signal transduction  
379086698 	 0.923372 	 RNA metabolism  
379086698 	 0.923372 	 cell-cell signaling  
379086698 	 0.923372 	 developmental processes  
379086698 	 0.923372 	 other biological processes 
379086698 	 0.923372 	 other metabolic processes 
379086698 	 0.923372 	 protein metabolism  
379086698 	 0.923372 	 signal transduction  
379086698 	 0.923372 	 stress response  
379086698 	 0.923372 	 transport   
379086700 	 0.629905 	 cell adhesion  
379086700 	 0.629905 	 cell cycle and proliferation
379086700 	 0.629905 	 developmental processes  
379086700 	 0.629905 	 other biological processes 
379086718 	 0.704159 	 other metabolic processes 
379086728 	 1.01089 	 signal transduction  
379086731 	 0.656513 	 other metabolic processes 
379086732 	 0.793686 	 other biological processes 
379086732 	 0.793686 	 other metabolic processes 
379086734 	 0.570009 	 death   
379086734 	 0.570009 	 protein metabolism  
379086735 	 0.805895 	 RNA metabolism  
379086741 	 0.675676 	 other biological processes 
379086741 	 0.675676 	 other metabolic processes 
379086741 	 0.675676 	 protein metabolism  
379086743 	 0.849776 	 developmental processes  
379086743 	 0.849776 	 other biological processes 
379086745 	 0.925656 	 developmental processes  
379086745 	 0.925656 	 other biological processes 
379086745 	 0.925656 	 signal transduction  
379086746 	 0.857089 	 transport   
379086750 	 0.448103 	 signal transduction  
379086751 	 1.0484 	 transport   
379086752 	 0.531723 	 other biological processes 
379086752 	 0.531723 	 other metabolic processes 
379086758 	 1.05736 	 other metabolic processes 
379086758 	 1.05736 	 transport   
379086763 	 0.72756 	 RNA metabolism  
379086763 	 0.72756 	 signal transduction  
379086769 	 0.560201 	 cell adhesion  
379086770 	 0.64167 	 other metabolic processes 
379086770 	 0.64167 	 transport   
379086774 	 0.551307 	 other metabolic processes 
379086774 	 0.551307 	 transport   
379086776 	 0.83565 	 RNA metabolism  
379086776 	 0.83565 	 cell organization and biogenesis
379086776 	 0.83565 	 death   
379086776 	 0.83565 	 other biological processes 
379086776 	 0.83565 	 other metabolic processes 
379086776 	 0.83565 	 protein metabolism  
379086776 	 0.83565 	 signal transduction  
379086776 	 0.83565 	 stress response  
379086782 	 0.916681 	 other biological processes 
379086783 	 1.01399 	 protein metabolism  
379086786 	 0.956477 	 signal transduction  
379086786 	 0.956477 	 transport   
379086787 	 0.810037 	 developmental processes  
379086787 	 0.810037 	 other biological processes 
379086787 	 0.810037 	 other metabolic processes 
379086787 	 0.810037 	 transport   
379086788 	 0.874158 	 cell organization and biogenesis
379086788 	 0.874158 	 other metabolic processes 
379086788 	 0.874158 	 stress response  
379086789 	 0.671166 	 protein metabolism  
379086796 	 0.842577 	 cell-cell signaling  
379086796 	 0.842577 	 other biological processes 
379086796 	 0.842577 	 other metabolic processes 
379086796 	 0.842577 	 transport   
379086798 	 0.603933 	 other metabolic processes 
379086803 	 0.663426 	 cell organization and biogenesis
379086803 	 0.663426 	 other biological processes 
379086805 	 0.70943 	 other metabolic processes 
379086807 	 0.725293 	 cell organization and biogenesis
379086807 	 0.725293 	 other metabolic processes 
379086807 	 0.725293 	 transport   
379086808 	 0.821374 	 transport   
379086809 	 0.956629 	 other metabolic processes 
379086810 	 0.756246 	 other metabolic processes 
379086812 	 0.783774 	 other metabolic processes 
379086816 	 0.692718 	 other biological processes 
379086816 	 0.692718 	 transport   
379086819 	 0.442392 	 transport   
379086822 	 0.795775 	 DNA metabolism  
379086822 	 0.795775 	 RNA metabolism  
379086822 	 0.795775 	 cell cycle and proliferation
379086822 	 0.795775 	 cell organization and biogenesis
379086822 	 0.795775 	 protein metabolism  
379086822 	 0.795775 	 stress response  
379086830 	 0.800735 	 other biological processes 
379086830 	 0.800735 	 other metabolic processes 
379086830 	 0.800735 	 stress response  
379086832 	 0.707591 	 other biological processes 
379086832 	 0.707591 	 other metabolic processes 
379086834 	 1.13862 	 cell organization and biogenesis
379086838 	 0.809169 	 other metabolic processes 
379086841 	 0.860579 	 cell organization and biogenesis
379086841 	 0.860579 	 stress response  
379086841 	 0.860579 	 transport   
379086846 	 0.54063 	 RNA metabolism  
379086850 	 0.735427 	 DNA metabolism  
379086857 	 0.877702 	 other biological processes 
379086857 	 0.877702 	 other metabolic processes 
379086860 	 0.734477 	 other metabolic processes 
379086860 	 0.734477 	 signal transduction  
379086860 	 0.734477 	 transport   
379086866 	 0.647535 	 protein metabolism  
379086871 	 0.613548 	 other metabolic processes 
379086873 	 0.518731 	 cell cycle and proliferation
379086873 	 0.518731 	 cell organization and biogenesis
379086873 	 0.518731 	 developmental processes  
379086873 	 0.518731 	 other biological processes 
379086874 	 0.728579 	 RNA metabolism  
379086874 	 0.728579 	 death   
379086874 	 0.728579 	 other biological processes 
379086874 	 0.728579 	 other metabolic processes 
379086874 	 0.728579 	 protein metabolism  
379086874 	 0.728579 	 signal transduction  
379086875 	 0.41325 	 RNA metabolism  
379086875 	 0.41325 	 other metabolic processes 
379086876 	 0.358777 	 DNA metabolism  
379086877 	 0.75916 	 protein metabolism  
379086880 	 1.25322 	 DNA metabolism  
379086880 	 1.25322 	 RNA metabolism  
379086880 	 1.25322 	 cell cycle and proliferation
379086880 	 1.25322 	 cell organization and biogenesis
379086880 	 1.25322 	 death   
379086880 	 1.25322 	 developmental processes  
379086880 	 1.25322 	 other biological processes 
379086880 	 1.25322 	 protein metabolism  
379086880 	 1.25322 	 signal transduction  
379086880 	 1.25322 	 stress response  
379086880 	 1.25322 	 transport   
379086882 	 0.883315 	 cell organization and biogenesis
379086882 	 0.883315 	 cell-cell signaling  
379086882 	 0.883315 	 transport   
379086893 	 0.940829 	 cell cycle and proliferation
379086893 	 0.940829 	 cell organization and biogenesis
379086893 	 0.940829 	 other biological processes 
379086893 	 0.940829 	 protein metabolism  
379086893 	 0.940829 	 stress response  
379086894 	 0.415271 	 other metabolic processes 
379086895 	 0.294626 	 RNA metabolism  
379086895 	 0.294626 	 other biological processes 
379086900 	 1.11585 	 signal transduction  
379086911 	 0.798789 	 cell adhesion  
379086911 	 0.798789 	 cell organization and biogenesis
379086911 	 0.798789 	 developmental processes  
379086911 	 0.798789 	 other biological processes 
379086911 	 0.798789 	 signal transduction  
379086911 	 0.798789 	 stress response  
379086913 	 1.02296 	 other metabolic processes 
379086913 	 1.02296 	 protein metabolism  
379086915 	 0.737537 	 RNA metabolism  
379086915 	 0.737537 	 cell cycle and proliferation
379086915 	 0.737537 	 cell organization and biogenesis
379086915 	 0.737537 	 cell-cell signaling  
379086915 	 0.737537 	 death   
379086915 	 0.737537 	 developmental processes  
379086915 	 0.737537 	 other biological processes 
379086915 	 0.737537 	 other metabolic processes 
379086915 	 0.737537 	 protein metabolism  
379086915 	 0.737537 	 signal transduction  
379086915 	 0.737537 	 transport   
379086916 	 0.800346 	 transport   
379086919 	 0.982797 	 signal transduction  
379086922 	 0.935254 	 other biological processes 
379086922 	 0.935254 	 protein metabolism  
379086922 	 0.935254 	 signal transduction  
379086927 	 0.736265 	 other metabolic processes 
379086927 	 0.736265 	 protein metabolism  
379086931 	 0.207033 	 RNA metabolism  
379086931 	 0.207033 	 other biological processes 
379086932 	 0.865217 	 other biological processes 
379086932 	 0.865217 	 stress response  
379086932 	 0.865217 	 transport   
379086934 	 0.65236 	 protein metabolism  
379086935 	 0.638614 	 RNA metabolism  
379086935 	 0.638614 	 cell organization and biogenesis
379086937 	 0.777561 	 other biological processes 
379086937 	 0.777561 	 other metabolic processes 
379086937 	 0.777561 	 stress response  
379086937 	 0.777561 	 transport   
379086938 	 0.660651 	 DNA metabolism  
379086938 	 0.660651 	 RNA metabolism  
379086938 	 0.660651 	 stress response  
379086939 	 0.761719 	 other biological processes 
379086941 	 0.949283 	 other metabolic processes 
379086941 	 0.949283 	 protein metabolism  
379086942 	 0.394252 	 other metabolic processes 
379086942 	 0.394252 	 protein metabolism  
379086943 	 0.481309 	 transport   
379086944 	 0.592899 	 developmental processes  
379086944 	 0.592899 	 other metabolic processes 
379086944 	 0.592899 	 protein metabolism  
379086946 	 0.461984 	 death   
379086946 	 0.461984 	 developmental processes  
379086946 	 0.461984 	 other biological processes 
379086946 	 0.461984 	 other metabolic processes 
379086946 	 0.461984 	 protein metabolism  
379086946 	 0.461984 	 signal transduction  
379086946 	 0.461984 	 transport   
379086947 	 1.10122 	 RNA metabolism  
379086947 	 1.10122 	 cell cycle and proliferation
379086947 	 1.10122 	 cell-cell signaling  
379086947 	 1.10122 	 death   
379086947 	 1.10122 	 developmental processes  
379086947 	 1.10122 	 other biological processes 
379086947 	 1.10122 	 other metabolic processes 
379086947 	 1.10122 	 signal transduction  
379086947 	 1.10122 	 stress response  
379086949 	 0.818124 	 signal transduction  
379086949 	 0.818124 	 transport   
379086950 	 0.669493 	 other metabolic processes 
379086950 	 0.669493 	 transport   
379086951 	 0.483107 	 cell organization and biogenesis
379086952 	 0.716653 	 DNA metabolism  
379086952 	 0.716653 	 RNA metabolism  
379086952 	 0.716653 	 cell cycle and proliferation
379086952 	 0.716653 	 cell organization and biogenesis
379086952 	 0.716653 	 other metabolic processes 
379086952 	 0.716653 	 protein metabolism  
379086952 	 0.716653 	 stress response  
379086953 	 0.581288 	 RNA metabolism  
379086953 	 0.581288 	 cell organization and biogenesis
379086953 	 0.581288 	 death   
379086953 	 0.581288 	 other biological processes 
379086953 	 0.581288 	 other metabolic processes 
379086953 	 0.581288 	 protein metabolism  
379086953 	 0.581288 	 signal transduction  
379086953 	 0.581288 	 stress response  
379086954 	 0.719681 	 cell organization and biogenesis
379086954 	 0.719681 	 other biological processes 
379086954 	 0.719681 	 other metabolic processes 
379086957 	 0.641649 	 other biological processes 
379086958 	 0.513421 	 cell organization and biogenesis
379086958 	 0.513421 	 other biological processes 
379086958 	 0.513421 	 other metabolic processes 
379086958 	 0.513421 	 signal transduction  
379086958 	 0.513421 	 transport   
379086959 	 0.643391 	 other biological processes 
379086962 	 0.21368 	 transport   
379086963 	 1.0134 	 transport   
379086968 	 0.366156 	 cell organization and biogenesis
379086968 	 0.366156 	 cell-cell signaling  
379086968 	 0.366156 	 death   
379086968 	 0.366156 	 other biological processes 
379086968 	 0.366156 	 other metabolic processes 
379086968 	 0.366156 	 signal transduction  
379086968 	 0.366156 	 stress response  
379086968 	 0.366156 	 transport   
379086969 	 0.748919 	 cell organization and biogenesis
379086969 	 0.748919 	 developmental processes  
379086969 	 0.748919 	 other biological processes 
379086969 	 0.748919 	 other metabolic processes 
379086975 	 0.899302 	 DNA metabolism  
379086981 	 0.309096 	 other metabolic processes 
379086982 	 0.288121 	 DNA metabolism  
379086982 	 0.288121 	 cell cycle and proliferation
379086984 	 0.731729 	 RNA metabolism  
379086984 	 0.731729 	 cell cycle and proliferation
379086984 	 0.731729 	 cell organization and biogenesis
379086984 	 0.731729 	 other metabolic processes 
379086984 	 0.731729 	 protein metabolism  
379086985 	 0.436242 	 RNA metabolism  
379086985 	 0.436242 	 cell cycle and proliferation
379086985 	 0.436242 	 cell organization and biogenesis
379086985 	 0.436242 	 other biological processes 
379086985 	 0.436242 	 other metabolic processes 
379086985 	 0.436242 	 protein metabolism  
379086986 	 0.696725 	 cell organization and biogenesis
379086986 	 0.696725 	 developmental processes  
379086986 	 0.696725 	 protein metabolism  
379086990 	 0.851933 	 cell organization and biogenesis
379086990 	 0.851933 	 developmental processes  
379086990 	 0.851933 	 other biological processes 
379086990 	 0.851933 	 signal transduction  
379086994 	 0.807904 	 RNA metabolism  
379086994 	 0.807904 	 cell-cell signaling  
379086994 	 0.807904 	 other metabolic processes 
379086998 	 0.59089 	 cell organization and biogenesis
379086998 	 0.59089 	 other metabolic processes 
379086998 	 0.59089 	 stress response  
379087001 	 1.20784 	 developmental processes  
379087002 	 0.387202 	 other metabolic processes 
379087002 	 0.387202 	 transport   
379087003 	 0.552817 	 cell cycle and proliferation
379087003 	 0.552817 	 cell organization and biogenesis
379087003 	 0.552817 	 other metabolic processes 
379087004 	 0.645165 	 other metabolic processes 
379087004 	 0.645165 	 transport   
379087005 	 0.436674 	 other biological processes 
379087007 	 0.859443 	 signal transduction  
379087008 	 0.920474 	 DNA metabolism  
379087009 	 0.932154 	 developmental processes  
379087009 	 0.932154 	 signal transduction  
379087011 	 0.570667 	 other metabolic processes 
379087012 	 0.917335 	 RNA metabolism  
379087012 	 0.917335 	 cell cycle and proliferation
379087012 	 0.917335 	 cell organization and biogenesis
379087012 	 0.917335 	 developmental processes  
379087012 	 0.917335 	 other biological processes 
379087014 	 0.473137 	 other metabolic processes 
379087015 	 1.28297 	 DNA metabolism  
379087022 	 0.658608 	 DNA metabolism  
379087024 	 0.759335 	 other biological processes 
379087025 	 0.849153 	 other metabolic processes 
379087026 	 0.857776 	 RNA metabolism  
379087026 	 0.857776 	 other biological processes 
379087026 	 0.857776 	 other metabolic processes 
379087026 	 0.857776 	 signal transduction  
379087026 	 0.857776 	 stress response  
379087027 	 0.73627 	 protein metabolism  
379087028 	 0.694748 	 other biological processes 
379087029 	 0.810097 	 cell adhesion  
379087029 	 0.810097 	 cell organization and biogenesis
379087029 	 0.810097 	 cell-cell signaling  
379087029 	 0.810097 	 developmental processes  
379087029 	 0.810097 	 other biological processes 
379087029 	 0.810097 	 other metabolic processes 
379087029 	 0.810097 	 protein metabolism  
379087029 	 0.810097 	 signal transduction  
379087029 	 0.810097 	 stress response  
379087033 	 0.906232 	 other biological processes 
379087034 	 0.829548 	 DNA metabolism  
379087035 	 0.958871 	 other metabolic processes 
379087037 	 0.322369 	 cell cycle and proliferation
379087037 	 0.322369 	 cell organization and biogenesis
379087037 	 0.322369 	 cell-cell signaling  
379087037 	 0.322369 	 developmental processes  
379087037 	 0.322369 	 other biological processes 
379087037 	 0.322369 	 protein metabolism  
379087038 	 0.545427 	 RNA metabolism  
379087038 	 0.545427 	 other biological processes 
379087038 	 0.545427 	 stress response  
379087039 	 0.527187 	 developmental processes  
379087039 	 0.527187 	 other metabolic processes 
379087041 	 0.808035 	 protein metabolism  
379087042 	 0.435963 	 cell adhesion  
379087042 	 0.435963 	 cell organization and biogenesis
379087042 	 0.435963 	 developmental processes  
379087042 	 0.435963 	 other biological processes 
379087042 	 0.435963 	 signal transduction  
379087049 	 0.820537 	 other metabolic processes 
379087051 	 0.558026 	 RNA metabolism  
379087051 	 0.558026 	 cell organization and biogenesis
379087052 	 0.537057 	 cell cycle and proliferation
379087052 	 0.537057 	 other biological processes 
379087052 	 0.537057 	 other metabolic processes 
379087052 	 0.537057 	 protein metabolism  
379087053 	 0.715214 	 DNA metabolism  
379087053 	 0.715214 	 other metabolic processes 
379087053 	 0.715214 	 protein metabolism  
379087061 	 0.496259 	 cell adhesion  
379087062 	 0.471731 	 cell cycle and proliferation
379087063 	 0.747603 	 other biological processes 
379087063 	 0.747603 	 signal transduction  
379087064 	 0.363152 	 developmental processes  
379087064 	 0.363152 	 other biological processes 
379087064 	 0.363152 	 other metabolic processes 
379087064 	 0.363152 	 signal transduction  
379087064 	 0.363152 	 stress response  
379087064 	 0.363152 	 transport   
379087065 	 0.512912 	 cell organization and biogenesis
379087066 	 0.302453 	 stress response  
379087069 	 0.525298 	 other metabolic processes 
379087070 	 0.303466 	 other metabolic processes 
379087070 	 0.303466 	 protein metabolism  
379087071 	 0.827735 	 cell organization and biogenesis
379087072 	 0.918464 	 other metabolic processes 
379087073 	 0.973211 	 cell cycle and proliferation
379087073 	 0.973211 	 cell organization and biogenesis
379087073 	 0.973211 	 death   
379087073 	 0.973211 	 developmental processes  
379087073 	 0.973211 	 other biological processes 
379087073 	 0.973211 	 signal transduction  
379087074 	 0.508746 	 cell organization and biogenesis
379087074 	 0.508746 	 developmental processes  
379087074 	 0.508746 	 other metabolic processes 
379087074 	 0.508746 	 transport   
379087078 	 0.830231 	 cell adhesion  
379087079 	 0.511525 	 cell cycle and proliferation
379087079 	 0.511525 	 death   
379087079 	 0.511525 	 developmental processes  
379087079 	 0.511525 	 other biological processes 
379087079 	 0.511525 	 other metabolic processes 
379087079 	 0.511525 	 protein metabolism  
379087079 	 0.511525 	 signal transduction  
379087079 	 0.511525 	 stress response  
379087079 	 0.511525 	 transport   
379087080 	 0.611656 	 other biological processes 
379087081 	 0.710357 	 other metabolic processes 
379087081 	 0.710357 	 transport   
379087088 	 0.781828 	 RNA metabolism  
379087088 	 0.781828 	 cell organization and biogenesis
379087088 	 0.781828 	 developmental processes  
379087088 	 0.781828 	 other biological processes 
379087088 	 0.781828 	 other metabolic processes 
379087088 	 0.781828 	 protein metabolism  
379087090 	 0.668145 	 other metabolic processes 
379087090 	 0.668145 	 transport   
379087091 	 0.686119 	 other biological processes 
379087098 	 0.800225 	 cell cycle and proliferation
379087098 	 0.800225 	 cell organization and biogenesis
379087098 	 0.800225 	 developmental processes  
379087098 	 0.800225 	 other biological processes 
379087098 	 0.800225 	 protein metabolism  
379087098 	 0.800225 	 signal transduction  
379087099 	 0.614306 	 other metabolic processes 
379087100 	 0.438972 	 other metabolic processes 
379087101 	 1.04203 	 transport   
379087103 	 0.972051 	 other metabolic processes 
379087103 	 0.972051 	 signal transduction  
379087109 	 0.724394 	 transport   
379087117 	 0.802849 	 other biological processes 
379087117 	 0.802849 	 signal transduction  
379087118 	 0.506342 	 RNA metabolism  
379087118 	 0.506342 	 death   
379087118 	 0.506342 	 other biological processes 
379087118 	 0.506342 	 signal transduction  
379087118 	 0.506342 	 stress response  
379087118 	 0.506342 	 transport   
379087120 	 0.778031 	 RNA metabolism  
379087120 	 0.778031 	 cell cycle and proliferation
379087120 	 0.778031 	 developmental processes  
379087120 	 0.778031 	 other biological processes 
379087120 	 0.778031 	 signal transduction  
379087124 	 0.545487 	 other biological processes 
379087128 	 0.821881 	 stress response  
379087130 	 0.399655 	 RNA metabolism  
379087130 	 0.399655 	 protein metabolism  
379087131 	 0.892863 	 RNA metabolism  
379087131 	 0.892863 	 cell cycle and proliferation
379087131 	 0.892863 	 developmental processes  
379087131 	 0.892863 	 other biological processes 
379087131 	 0.892863 	 protein metabolism  
379087131 	 0.892863 	 signal transduction  
379087136 	 0.615949 	 transport   
379087138 	 0.920305 	 signal transduction  
379087149 	 0.51732 	 other biological processes 
379087150 	 0.551535 	 RNA metabolism  
379087150 	 0.551535 	 cell organization and biogenesis
379087161 	 0.639186 	 RNA metabolism  
379087161 	 0.639186 	 transport   
379087165 	 0.92963 	 RNA metabolism  
379087165 	 0.92963 	 cell cycle and proliferation
379087165 	 0.92963 	 cell organization and biogenesis
379087165 	 0.92963 	 developmental processes  
379087165 	 0.92963 	 other biological processes 
379087165 	 0.92963 	 other metabolic processes 
379087165 	 0.92963 	 protein metabolism  
379087165 	 0.92963 	 signal transduction  
379087165 	 0.92963 	 stress response  
379087165 	 0.92963 	 transport   
379087173 	 0.238037 	 RNA metabolism  
379087173 	 0.238037 	 cell cycle and proliferation
379087173 	 0.238037 	 cell organization and biogenesis
379087173 	 0.238037 	 developmental processes  
379087173 	 0.238037 	 other biological processes 
379087173 	 0.238037 	 protein metabolism  
379087173 	 0.238037 	 stress response  
379087174 	 0.767767 	 other biological processes 
379087174 	 0.767767 	 other metabolic processes 
379087174 	 0.767767 	 stress response  
379087185 	 0.797297 	 cell organization and biogenesis
379087185 	 0.797297 	 other metabolic processes 
379087185 	 0.797297 	 transport   
379087186 	 0.439947 	 RNA metabolism  
379087186 	 0.439947 	 cell organization and biogenesis
379087186 	 0.439947 	 death   
379087186 	 0.439947 	 other biological processes 
379087186 	 0.439947 	 other metabolic processes 
379087186 	 0.439947 	 protein metabolism  
379087186 	 0.439947 	 signal transduction  
379087186 	 0.439947 	 stress response  
379087186 	 0.439947 	 transport   
379087187 	 0.425897 	 stress response  
379087193 	 0.763049 	 RNA metabolism  
379087193 	 0.763049 	 protein metabolism  
379087196 	 1.00174 	 RNA metabolism  
379087196 	 1.00174 	 other biological processes 
379087201 	 0.903213 	 cell cycle and proliferation
379087201 	 0.903213 	 other metabolic processes 
379087201 	 0.903213 	 protein metabolism  
379087201 	 0.903213 	 signal transduction  
379087208 	 0.549765 	 other metabolic processes 
379087224 	 0.910323 	 signal transduction  
379087224 	 0.910323 	 transport   
379087225 	 0.670503 	 RNA metabolism  
379087225 	 0.670503 	 cell cycle and proliferation
379087225 	 0.670503 	 death   
379087225 	 0.670503 	 developmental processes  
379087225 	 0.670503 	 other biological processes 
379087225 	 0.670503 	 other metabolic processes 
379087225 	 0.670503 	 protein metabolism  
379087225 	 0.670503 	 signal transduction  
379087225 	 0.670503 	 stress response  
379087225 	 0.670503 	 transport   
379087227 	 0.852823 	 signal transduction  
379087227 	 0.852823 	 transport   
379087230 	 0.618004 	 signal transduction  
379087232 	 0.733201 	 RNA metabolism  
379087232 	 0.733201 	 death   
379087232 	 0.733201 	 other biological processes 
379087232 	 0.733201 	 other metabolic processes 
379087232 	 0.733201 	 protein metabolism  
379087232 	 0.733201 	 stress response  
379087233 	 0.604385 	 other metabolic processes 
379087233 	 0.604385 	 stress response  
379087233 	 0.604385 	 transport   
379087234 	 0.457465 	 RNA metabolism  
379087234 	 0.457465 	 cell organization and biogenesis
379087234 	 0.457465 	 other biological processes 
379087234 	 0.457465 	 protein metabolism  
379087236 	 0.427997 	 transport   
379087238 	 0.697494 	 other biological processes 
379087238 	 0.697494 	 transport   
379087240 	 0.32282 	 cell organization and biogenesis
379087240 	 0.32282 	 protein metabolism  
379087241 	 0.414987 	 RNA metabolism  
379087242 	 0.519216 	 other biological processes 
379087244 	 0.334244 	 other biological processes 
379087246 	 0.625315 	 transport   
379087256 	 0.359417 	 transport   
379087274 	 0.786975 	 developmental processes  
379087274 	 0.786975 	 other biological processes 
379087274 	 0.786975 	 signal transduction  
379087276 	 0.836467 	 other biological processes 
379087276 	 0.836467 	 transport   
379087279 	 0.293416 	 cell adhesion  
379087279 	 0.293416 	 cell organization and biogenesis
379087279 	 0.293416 	 developmental processes  
379087279 	 0.293416 	 other biological processes 
379087279 	 0.293416 	 other metabolic processes 
379087279 	 0.293416 	 protein metabolism  
379087283 	 0.859298 	 other biological processes 
379087283 	 0.859298 	 transport   
379087284 	 0.877751 	 other metabolic processes 
379087294 	 0.408628 	 transport   
379087297 	 0.725651 	 RNA metabolism  
379087297 	 0.725651 	 death   
379087297 	 0.725651 	 developmental processes  
379087299 	 0.409287 	 other metabolic processes 
379087299 	 0.409287 	 stress response  
379087300 	 0.754737 	 transport   
379087303 	 0.576953 	 cell-cell signaling  
379087303 	 0.576953 	 other biological processes 
379087303 	 0.576953 	 transport   
379087306 	 0.517326 	 cell cycle and proliferation
379087306 	 0.517326 	 cell organization and biogenesis
379087306 	 0.517326 	 other biological processes 
379087308 	 0.394637 	 RNA metabolism  
379087308 	 0.394637 	 other metabolic processes 
379087308 	 0.394637 	 signal transduction  
379087308 	 0.394637 	 stress response  
379087314 	 0.785267 	 other biological processes 
379087317 	 0.818657 	 signal transduction  
379087320 	 0.864115 	 transport   
379087324 	 0.481475 	 other biological processes 
379087325 	 0.794621 	 DNA metabolism  
379087326 	 1.2773 	 RNA metabolism  
379087326 	 1.2773 	 other biological processes 
379087332 	 0.62273 	 cell adhesion  
379087336 	 0.872582 	 other metabolic processes 
379087339 	 0.77455 	 other biological processes 
379087339 	 0.77455 	 protein metabolism  
379087339 	 0.77455 	 transport   
379087342 	 0.556359 	 RNA metabolism  
379087342 	 0.556359 	 stress response  
379087346 	 0.376028 	 signal transduction  
379087346 	 0.376028 	 transport   
379087348 	 1.23984 	 transport   
379087350 	 0.825507 	 protein metabolism  
379087352 	 0.566236 	 other metabolic processes 
379087353 	 0.842269 	 cell organization and biogenesis
379087353 	 0.842269 	 other metabolic processes 
379087353 	 0.842269 	 transport   
379087359 	 0.39204 	 RNA metabolism  
379087362 	 0.79629 	 cell organization and biogenesis
379087362 	 0.79629 	 death   
379087362 	 0.79629 	 other biological processes 
379087362 	 0.79629 	 signal transduction  
379087362 	 0.79629 	 stress response  
379087362 	 0.79629 	 transport   
379087363 	 0.585617 	 transport   
379087364 	 0.408411 	 other metabolic processes 
379087366 	 0.839548 	 transport   
379087368 	 0.763129 	 other biological processes 
379087369 	 0.640862 	 cell adhesion  
379087369 	 0.640862 	 cell organization and biogenesis
379087369 	 0.640862 	 death   
379087369 	 0.640862 	 protein metabolism  
379087369 	 0.640862 	 signal transduction  
379087369 	 0.640862 	 transport   
379087370 	 0.886108 	 other biological processes 
379087371 	 0.463874 	 other biological processes 
379087374 	 1.08261 	 cell adhesion  
379087374 	 1.08261 	 developmental processes  
